Step	p1	Drot	lk21	CSAfactor	f
{count}	0.9077886326088938	57904625541.80522	8.947694198501987	0.8714127359988697	-3.3688185276046156
{count}	0.9075524607165911	57106807967.682335	8.971144290929487	0.8727697917847795	-3.3906558554447255
{count}	0.9113010249435841	55008592470.74707	8.968615902836119	0.8401520551933026	-3.4581696905490147
{count}	0.9113010249435841	55008592470.74707	8.968615902836119	0.8401520551933026	-3.4581696905490147
{count}	0.9113010249435841	55008592470.74707	8.968615902836119	0.8401520551933026	-3.4581696905490147
{count}	0.9113010249435841	55008592470.74707	8.968615902836119	0.8401520551933026	-3.4581696905490147
{count}	0.9109716523929406	54331652015.040474	9.031959486461172	0.8553828776240291	-3.4593471380624563
{count}	0.9109716523929406	54331652015.040474	9.031959486461172	0.8553828776240291	-3.4593471380624563
{count}	0.9109716523929406	54331652015.040474	9.031959486461172	0.8553828776240291	-3.4593471380624563
{count}	0.9112705425240021	53924882337.490906	9.038175402048635	0.8531584628931144	-3.4716265952622867
{count}	0.9112705425240021	53924882337.490906	9.038175402048635	0.8531584628931144	-3.4716265952622867
{count}	0.9112705425240021	53924882337.490906	9.038175402048635	0.8531584628931144	-3.4716265952622867
{count}	0.9112705425240021	53924882337.490906	9.038175402048635	0.8531584628931144	-3.4716265952622867
{count}	0.9112705425240021	53924882337.490906	9.038175402048635	0.8531584628931144	-3.4716265952622867
{count}	0.9113260201950905	54171484021.745995	9.014296854515782	0.8530865935041718	-3.4625195718635235
{count}	0.9103451467443593	53970320791.8931	9.025222173743922	0.8521292319261076	-3.4833033626825776
{count}	0.9103451467443593	53970320791.8931	9.025222173743922	0.8521292319261076	-3.4833033626825776
{count}	0.9125684125244116	50753159461.33296	9.296194854605181	0.8602459840533316	-3.598722774971314
{count}	0.9125684125244116	50753159461.33296	9.296194854605181	0.8602459840533316	-3.598722774971314
{count}	0.9149692766617379	49440288986.78196	9.366105198706444	0.8360481881572033	-3.6971459677690803
{count}	0.9149692766617379	49440288986.78196	9.366105198706444	0.8360481881572033	-3.6971459677690803
{count}	0.9148407227255715	49967433440.74943	9.315519875680536	0.836291293688574	-3.6716670303627565
{count}	0.9148407227255715	49967433440.74943	9.315519875680536	0.836291293688574	-3.6716670303627565
{count}	0.9148407227255715	49967433440.74943	9.315519875680536	0.836291293688574	-3.6716670303627565
{count}	0.9142842297004083	52516853213.68793	9.061898181011557	0.8357993076820139	-3.5522049009151937
{count}	0.9142842297004083	52516853213.68793	9.061898181011557	0.8357993076820139	-3.5522049009151937
{count}	0.9142842297004083	52516853213.68793	9.061898181011557	0.8357993076820139	-3.5522049009151937
{count}	0.9169147768206735	50871462940.79143	9.126163877716952	0.8365897925059714	-3.5947577293176534
{count}	0.9134451482191432	51491888943.895035	9.14307313239574	0.853981162723684	-3.557318025057722
{count}	0.9134451482191432	51491888943.895035	9.14307313239574	0.853981162723684	-3.557318025057722
{count}	0.9134451482191432	51491888943.895035	9.14307313239574	0.853981162723684	-3.557318025057722
{count}	0.9134451482191432	51491888943.895035	9.14307313239574	0.853981162723684	-3.557318025057722
{count}	0.9134451482191432	51491888943.895035	9.14307313239574	0.853981162723684	-3.557318025057722
{count}	0.9143934301716866	51807893062.560234	9.130508551771596	0.8559418691076607	-3.54334780286827
{count}	0.9143934301716866	51807893062.560234	9.130508551771596	0.8559418691076607	-3.54334780286827
{count}	0.9143281184254979	51769593055.608604	9.13786238139551	0.8527638557148391	-3.5587632953803725
{count}	0.9128899476794627	52177875734.51589	9.127427570200092	0.8603449345938146	-3.537674379537006
{count}	0.9128899476794627	52177875734.51589	9.127427570200092	0.8603449345938146	-3.537674379537006
{count}	0.908744222583108	47963633007.87091	9.333294566922666	0.8720473625079797	-3.673219637811706
{count}	0.908744222583108	47963633007.87091	9.333294566922666	0.8720473625079797	-3.673219637811706
{count}	0.908753019149044	47954792244.66923	9.333738400457833	0.8719019448541822	-3.6736078506415217
{count}	0.908753019149044	47954792244.66923	9.333738400457833	0.8719019448541822	-3.6736078506415217
{count}	0.908753019149044	47954792244.66923	9.333738400457833	0.8719019448541822	-3.6736078506415217
{count}	0.9091044514263303	46885384248.32686	9.358706562435488	0.870995717954009	-3.71348850286436
{count}	0.9091044514263303	46885384248.32686	9.358706562435488	0.870995717954009	-3.71348850286436
{count}	0.9091044514263303	46885384248.32686	9.358706562435488	0.870995717954009	-3.71348850286436
{count}	0.9091044514263303	46885384248.32686	9.358706562435488	0.870995717954009	-3.71348850286436
{count}	0.9091044514263303	46885384248.32686	9.358706562435488	0.870995717954009	-3.71348850286436
{count}	0.9091044514263303	46885384248.32686	9.358706562435488	0.870995717954009	-3.71348850286436
{count}	0.9092800322832512	49273896132.096405	9.25747230343216	0.8629795620889498	-3.648455828845848
{count}	0.9092718880389605	48960357810.8225	9.267976562994722	0.8609027776514991	-3.6643093121951753
{count}	0.9092718880389605	48960357810.8225	9.267976562994722	0.8609027776514991	-3.6643093121951753
{count}	0.9092718880389605	48960357810.8225	9.267976562994722	0.8609027776514991	-3.6643093121951753
{count}	0.9092718880389605	48960357810.8225	9.267976562994722	0.8609027776514991	-3.6643093121951753
{count}	0.9092718880389605	48960357810.8225	9.267976562994722	0.8609027776514991	-3.6643093121951753
{count}	0.9092718880389605	48960357810.8225	9.267976562994722	0.8609027776514991	-3.6643093121951753
{count}	0.9099204268805845	47660913004.53363	9.346547133405604	0.8567655300830909	-3.746150040902504
{count}	0.9099204268805845	47660913004.53363	9.346547133405604	0.8567655300830909	-3.746150040902504
{count}	0.9099204268805845	47660913004.53363	9.346547133405604	0.8567655300830909	-3.746150040902504
{count}	0.9099204268805845	47660913004.53363	9.346547133405604	0.8567655300830909	-3.746150040902504
{count}	0.9099204268805845	47660913004.53363	9.346547133405604	0.8567655300830909	-3.746150040902504
{count}	0.9099204268805845	47660913004.53363	9.346547133405604	0.8567655300830909	-3.746150040902504
{count}	0.9099204268805845	47660913004.53363	9.346547133405604	0.8567655300830909	-3.746150040902504
{count}	0.9096053995441549	49562562892.04301	9.266648447150912	0.8570890885512878	-3.6939709800503646
{count}	0.9080288577403631	54807622388.94928	9.035705068507882	0.8603949181724966	-3.5455106261081384
{count}	0.9080288577403631	54807622388.94928	9.035705068507882	0.8603949181724966	-3.5455106261081384
{count}	0.9080288577403631	54807622388.94928	9.035705068507882	0.8603949181724966	-3.5455106261081384
{count}	0.9080133221395499	54893456787.05613	9.016428542785523	0.8526767598463937	-3.571311403615571
{count}	0.9069248974303676	51958266104.40405	9.15105613332876	0.8767854429981193	-3.6312360493549676
{count}	0.9069248974303676	51958266104.40405	9.15105613332876	0.8767854429981193	-3.6312360493549676
{count}	0.9082593802265674	50521242213.8248	9.224324454451297	0.8800787922154885	-3.6957819556747666
{count}	0.9083490784738649	48533762747.2478	9.287383678507629	0.8776765778728843	-3.8108100720679356
{count}	0.9083490784738649	48533762747.2478	9.287383678507629	0.8776765778728843	-3.8108100720679356
{count}	0.9083511545515648	48488488928.21264	9.289434426406437	0.8778007674403003	-3.8125753167828558
{count}	0.9083511545515648	48488488928.21264	9.289434426406437	0.8778007674403003	-3.8125753167828558
{count}	0.9083511545515648	48488488928.21264	9.289434426406437	0.8778007674403003	-3.8125753167828558
{count}	0.9083511545515648	48488488928.21264	9.289434426406437	0.8778007674403003	-3.8125753167828558
{count}	0.9086045715057265	49837463370.77792	9.237098339447117	0.8730610800633125	-3.765139421935829
{count}	0.9089713789343625	48544618892.47821	9.293727604261214	0.8762678823812415	-3.8136826752133075
{count}	0.9089713789343625	48544618892.47821	9.293727604261214	0.8762678823812415	-3.8136826752133075
{count}	0.9088549568159925	48954958708.78551	9.275753870752297	0.8752500657016952	-3.7982753853442
{count}	0.9087567386024424	48375409142.79301	9.298977264764586	0.8773357312819833	-3.8187785809452257
{count}	0.9087567386024424	48375409142.79301	9.298977264764586	0.8773357312819833	-3.8187785809452257
{count}	0.9087567386024424	48375409142.79301	9.298977264764586	0.8773357312819833	-3.8187785809452257
{count}	0.9087567386024424	48375409142.79301	9.298977264764586	0.8773357312819833	-3.8187785809452257
{count}	0.9087567386024424	48375409142.79301	9.298977264764586	0.8773357312819833	-3.8187785809452257
{count}	0.9087567386024424	48375409142.79301	9.298977264764586	0.8773357312819833	-3.8187785809452257
{count}	0.9075130982411678	47643974736.9046	9.334289070906177	0.8837715754379531	-3.846265894769709
{count}	0.9078355056332396	46548489679.3098	9.384671968272462	0.8879995463213127	-3.878561016964008
{count}	0.9052650418353775	52984364270.67088	9.077413681123968	0.8585502402820309	-3.7162721462830772
{count}	0.9053039911047805	53214913589.30438	9.06439052804291	0.8566818549311672	-3.722845371746216
{count}	0.9033050686844842	53437967021.13328	9.052158794648134	0.8562390226473555	-3.7416846932152885
{count}	0.9033050686844842	53437967021.13328	9.052158794648134	0.8562390226473555	-3.7416846932152885
{count}	0.9033050686844842	53437967021.13328	9.052158794648134	0.8562390226473555	-3.7416846932152885
{count}	0.9033050686844842	53437967021.13328	9.052158794648134	0.8562390226473555	-3.7416846932152885
{count}	0.9040753022806132	52368352739.15374	9.088912102948601	0.8516384761238198	-3.79829380303789
{count}	0.907613997510553	52270243723.89877	9.100899757372709	0.8538618426258462	-3.7456740475393415
{count}	0.907613997510553	52270243723.89877	9.100899757372709	0.8538618426258462	-3.7456740475393415
{count}	0.9073937312856167	53014795122.84163	9.076392136739878	0.8516605239691951	-3.7191051892586597
{count}	0.9080556526964206	53880954365.6063	9.04375195079916	0.8479277890582504	-3.6778591188986836
{count}	0.9101764783565813	52365134677.55192	9.12536738381483	0.852385866484626	-3.7232820593871208
{count}	0.9081434917138393	53818173103.34423	9.047132247245479	0.8481124308928272	-3.679740417553129
{count}	0.906690874870741	56229342899.88455	8.961569265933006	0.8530505995921903	-3.5778280529272117
{count}	0.9067006663182864	56400766212.34618	8.952870774558432	0.8520438975155294	-3.576901027028664
{count}	0.9067006663182864	56400766212.34618	8.952870774558432	0.8520438975155294	-3.576901027028664
{count}	0.9067006663182864	56400766212.34618	8.952870774558432	0.8520438975155294	-3.576901027028664
{count}	0.9067006663182864	56400766212.34618	8.952870774558432	0.8520438975155294	-3.576901027028664
{count}	0.9069057865308817	54155143025.25838	9.063197203079689	0.8749150773278249	-3.5870966823096837
{count}	0.9069057865308817	54155143025.25838	9.063197203079689	0.8749150773278249	-3.5870966823096837
{count}	0.9052708905625346	53758266481.505806	9.06278492539908	0.8728598255067402	-3.57290316163925
{count}	0.9059537847628348	49568542667.65589	9.279528542820717	0.8938899243962835	-3.684971728146002
{count}	0.9059405738207094	49108449796.64167	9.295591860455971	0.895166270393385	-3.712052860787275
{count}	0.906175639218951	47599448225.97354	9.372700345612722	0.902613067454284	-3.754240550752299
{count}	0.9061162882898298	48950971370.043274	9.30723782934972	0.8933516190897826	-3.7327267129863397
{count}	0.9061162882898298	48950971370.043274	9.30723782934972	0.8933516190897826	-3.7327267129863397
{count}	0.9061162882898298	48950971370.043274	9.30723782934972	0.8933516190897826	-3.7327267129863397
{count}	0.9068572028926931	47959248240.51663	9.348886131462091	0.8980234956546058	-3.7374219617465587
{count}	0.9068572028926931	47959248240.51663	9.348886131462091	0.8980234956546058	-3.7374219617465587
{count}	0.9073046642569199	47054387489.73779	9.399398841688257	0.903487925894935	-3.7520907061322526
{count}	0.9070986179747476	49107936322.82686	9.32591124492182	0.8995550576443698	-3.7532618623722342
{count}	0.9032164407310705	53578539864.33884	9.171954710452518	0.8916609982598068	-3.7800424085064326
{count}	0.9034312338909443	56985320474.5334	8.986455087726211	0.8622842601385167	-3.6937640140926664
{count}	0.8986949067647743	60995979457.88691	8.87429560791534	0.8640477064739799	-3.7588525607699776
{count}	0.8986949067647743	60995979457.88691	8.87429560791534	0.8640477064739799	-3.7588525607699776
{count}	0.8963466648140538	61897448580.7143	8.820105284680741	0.85415856266591	-3.8013223927286153
{count}	0.8963466648140538	61897448580.7143	8.820105284680741	0.85415856266591	-3.8013223927286153
{count}	0.8972014857769657	61775623586.48474	8.812783579520051	0.8504627005321798	-3.776773706012608
{count}	0.8972014857769657	61775623586.48474	8.812783579520051	0.8504627005321798	-3.776773706012608
{count}	0.8974059407329863	61437121390.36165	8.851389211350957	0.8542419087233846	-3.8253889538082033
{count}	0.8954811570418976	63506418536.38844	8.791734294701913	0.8597950622483871	-3.8144685487490384
{count}	0.8968346409017655	62051314619.31726	8.833682887273671	0.8558901540229813	-3.822147641240953
{count}	0.896907088151316	61897731664.46387	8.856507098468711	0.8584674257513019	-3.852822277652016
{count}	0.8970013238295483	61880999235.41506	8.861195252407986	0.8606212236132569	-3.8463049604537147
{count}	0.8970013238295483	61880999235.41506	8.861195252407986	0.8606212236132569	-3.8463049604537147
{count}	0.8973940654741462	61816509043.06244	8.848768938793407	0.8567420914856064	-3.82236998758984
{count}	0.8973301741134697	61545713670.8686	8.872319028269086	0.8545539328448413	-3.8598785466519736
{count}	0.8980820306139213	61679024039.924614	8.87244084274075	0.8571317128609673	-3.8647671741425698
{count}	0.8980820306139213	61679024039.924614	8.87244084274075	0.8571317128609673	-3.8647671741425698
{count}	0.8980820306139213	61679024039.924614	8.87244084274075	0.8571317128609673	-3.8647671741425698
{count}	0.8980223195727949	61794894535.99397	8.8647073845392	0.857040149559555	-3.857779281898402
{count}	0.8980223195727949	61794894535.99397	8.8647073845392	0.857040149559555	-3.857779281898402
{count}	0.8981940465567338	61959250853.44431	8.849028193903258	0.856297412173576	-3.841066452697212
{count}	0.8981940465567338	61959250853.44431	8.849028193903258	0.856297412173576	-3.841066452697212
{count}	0.8981940465567338	61959250853.44431	8.849028193903258	0.856297412173576	-3.841066452697212
{count}	0.8981940465567338	61959250853.44431	8.849028193903258	0.856297412173576	-3.841066452697212
{count}	0.9002223288002166	61967831873.38002	8.854188688822504	0.8610979786888457	-3.856661501319202
{count}	0.9003839176523271	62254106129.606606	8.853246803233517	0.8620842943085422	-3.823704719410108
{count}	0.9003839176523271	62254106129.606606	8.853246803233517	0.8620842943085422	-3.823704719410108
{count}	0.9029680594339042	62149754399.250565	8.806046045578887	0.8561564294820337	-3.758635064301355
{count}	0.9029028871993856	61689616911.0034	8.812481587799576	0.8530292339234806	-3.7652687252306722
{count}	0.9002597403555708	61540410683.43083	8.863660997084335	0.8572802321665366	-3.8345853734056448
{count}	0.899854983679662	62705876965.91168	8.827867118003915	0.8670036857631642	-3.8346365369033912
{count}	0.899854983679662	62705876965.91168	8.827867118003915	0.8670036857631642	-3.8346365369033912
{count}	0.8995939694784109	62787614079.66971	8.843637602402795	0.869631138028146	-3.8520546731839254
{count}	0.8996501050845765	62582960016.98855	8.852526870160142	0.8690095879786979	-3.860588983630685
{count}	0.8996501050845765	62582960016.98855	8.852526870160142	0.8690095879786979	-3.860588983630685
{count}	0.9021782822854271	62617607670.94732	8.851996656592156	0.8727324717572895	-3.869894918615607
{count}	0.9015008776986737	62752297741.916115	8.838583184474404	0.8747804634899082	-3.8694093025499305
{count}	0.9015593743016737	64078773750.75126	8.816300749351031	0.8671445658003372	-3.778176920185821
{count}	0.9015593743016737	64078773750.75126	8.816300749351031	0.8671445658003372	-3.778176920185821
{count}	0.9004532255397941	64638670887.83795	8.793314626491021	0.8737592094345071	-3.831595180351446
{count}	0.900447336246225	64819472905.27193	8.788382925924818	0.8744934519373335	-3.8364230741679792
{count}	0.900296966309406	64963433970.88576	8.787063378354663	0.8739657979200777	-3.8252899246557845
{count}	0.900296966309406	64963433970.88576	8.787063378354663	0.8739657979200777	-3.8252899246557845
{count}	0.900296966309406	64963433970.88576	8.787063378354663	0.8739657979200777	-3.8252899246557845
{count}	0.8995448414838592	63545989125.00287	8.802787875333069	0.8778994149422136	-3.858384692305052
{count}	0.8995561155047643	63577100158.02491	8.802390837691915	0.8778364165391269	-3.8578080387034404
{count}	0.9006917593568312	63260681519.10677	8.795231268835309	0.8750853534755831	-3.869125881487738
{count}	0.8977551771148947	63870442058.419266	8.808379266507533	0.8821777752000102	-3.9134905468211167
{count}	0.8951585717010443	65645881581.74731	8.770246000364052	0.8910103594432507	-3.975887549706541
{count}	0.8956384641441495	65524354767.48008	8.76921408405074	0.8913792067603247	-3.977249383423867
{count}	0.8956384641441495	65524354767.48008	8.76921408405074	0.8913792067603247	-3.977249383423867
{count}	0.8978051019544466	64070128902.96096	8.784545867853115	0.8893756359939929	-3.9887811145489795
{count}	0.8978051019544466	64070128902.96096	8.784545867853115	0.8893756359939929	-3.9887811145489795
{count}	0.8978051019544466	64070128902.96096	8.784545867853115	0.8893756359939929	-3.9887811145489795
{count}	0.8963506548399516	64108928234.25144	8.794503801015077	0.8978012461802984	-4.091842241658519
{count}	0.8963506548399516	64108928234.25144	8.794503801015077	0.8978012461802984	-4.091842241658519
{count}	0.8967062977080543	64064702737.41814	8.792547395996309	0.8965437612011579	-4.08981207116728
{count}	0.8971290294114189	64014340804.71028	8.789860617624958	0.8964572865552606	-4.088929758298634
{count}	0.8971290294114189	64014340804.71028	8.789860617624958	0.8964572865552606	-4.088929758298634
{count}	0.8967300041529805	64033069579.359985	8.79251098705182	0.898613032606574	-4.091664218184193
{count}	0.897144918163297	63999994726.831955	8.789676834978266	0.8985911040402899	-4.0910941532419045
{count}	0.897144918163297	63999994726.831955	8.789676834978266	0.8985911040402899	-4.0910941532419045
{count}	0.899207227377351	63418794484.65553	8.787792601970683	0.8953466660923382	-4.091153569017963
{count}	0.8988625792329378	63566506661.604256	8.793332670169821	0.892897832372634	-4.0969760963237
{count}	0.8988625792329378	63566506661.604256	8.793332670169821	0.892897832372634	-4.0969760963237
{count}	0.8988625792329378	63566506661.604256	8.793332670169821	0.892897832372634	-4.0969760963237
{count}	0.8982005823410883	63500152097.83583	8.806703840002596	0.893399066843589	-4.116978793604219
{count}	0.8982005823410883	63500152097.83583	8.806703840002596	0.893399066843589	-4.116978793604219
{count}	0.8982005823410883	63500152097.83583	8.806703840002596	0.893399066843589	-4.116978793604219
{count}	0.8998868221435334	63381721294.46962	8.777029485419277	0.884065656682311	-4.089040652968873
{count}	0.898097092619995	64147770273.51279	8.763255232291662	0.8739801742470603	-4.151324721347714
{count}	0.9008967048711537	63037396621.792366	8.778105610197406	0.885935427745184	-4.0782443118553084
{count}	0.8992801025728554	63451978194.88922	8.787702317491673	0.8882474128457706	-4.07190283167691
{count}	0.8975696238201741	64195460835.63184	8.776552741867055	0.8874635018392186	-4.164513610606869
{count}	0.8975696238201741	64195460835.63184	8.776552741867055	0.8874635018392186	-4.164513610606869
{count}	0.8975696238201741	64195460835.63184	8.776552741867055	0.8874635018392186	-4.164513610606869
{count}	0.8953245739922879	65000958908.13417	8.76115532467564	0.8923761623147094	-4.031012010917797
{count}	0.8953245739922879	65000958908.13417	8.76115532467564	0.8923761623147094	-4.031012010917797
{count}	0.8953245739922879	65000958908.13417	8.76115532467564	0.8923761623147094	-4.031012010917797
{count}	0.9001563111794301	63612984396.229385	8.765973403632945	0.8939133455989673	-4.100377605189728
{count}	0.9001563111794301	63612984396.229385	8.765973403632945	0.8939133455989673	-4.100377605189728
{count}	0.9001563111794301	63612984396.229385	8.765973403632945	0.8939133455989673	-4.100377605189728
{count}	0.9001563111794301	63612984396.229385	8.765973403632945	0.8939133455989673	-4.100377605189728
{count}	0.9001563111794301	63612984396.229385	8.765973403632945	0.8939133455989673	-4.100377605189728
{count}	0.9001563111794301	63612984396.229385	8.765973403632945	0.8939133455989673	-4.100377605189728
{count}	0.9001553886426884	63613310024.83898	8.765966528805917	0.8939144661868618	-4.1003861976073805
{count}	0.8997489346601004	63633556446.829605	8.770575032541776	0.9007692137836586	-4.098218392248421
{count}	0.8997159869276004	63704351318.54703	8.767109260457662	0.8975334147766432	-4.099947558764281
{count}	0.8964781486756078	64796102113.12079	8.750996582304326	0.9029668972529429	-4.1073969112876085
{count}	0.8964781486756078	64796102113.12079	8.750996582304326	0.9029668972529429	-4.1073969112876085
{count}	0.8964781486756078	64796102113.12079	8.750996582304326	0.9029668972529429	-4.1073969112876085
{count}	0.8964781486756078	64796102113.12079	8.750996582304326	0.9029668972529429	-4.1073969112876085
{count}	0.8964781486756078	64796102113.12079	8.750996582304326	0.9029668972529429	-4.1073969112876085
{count}	0.8976599965998893	64397952778.0599	8.764208390011811	0.902457592479018	-4.096898480362113
{count}	0.8976599965998893	64397952778.0599	8.764208390011811	0.902457592479018	-4.096898480362113
{count}	0.8993986340739482	63948010899.16748	8.763759778912823	0.8989807763255346	-4.115285616969231
{count}	0.8991730316160887	63922536730.44911	8.772090530489084	0.9092094042122795	-4.101890364996875
{count}	0.8991730316160887	63922536730.44911	8.772090530489084	0.9092094042122795	-4.101890364996875
{count}	0.8981347185376746	64264285368.05461	8.775212660655232	0.9137557348961559	-4.0888895916086705
{count}	0.8981347185376746	64264285368.05461	8.775212660655232	0.9137557348961559	-4.0888895916086705
{count}	0.8981347185376746	64264285368.05461	8.775212660655232	0.9137557348961559	-4.0888895916086705
{count}	0.8981347185376746	64264285368.05461	8.775212660655232	0.9137557348961559	-4.0888895916086705
{count}	0.8995631437737001	63391375737.94915	8.755127007421232	0.8971512122435236	-4.092735687752419
{count}	0.8995196764465765	63405530662.76089	8.754705615322967	0.8975347860119977	-4.087946018507442
{count}	0.8984786324086949	63442062297.06575	8.757145162077704	0.900616838393558	-4.094528163382504
{count}	0.9004530908122789	62944512869.09979	8.759734968226509	0.8941873362354684	-4.1440685053224255
{count}	0.8997637655104195	63228649221.206985	8.75874012443102	0.8989275118274171	-4.18518043728966
{count}	0.9000728782189944	63192880870.96945	8.757421612779767	0.8943267968951304	-4.174238709617004
